Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,GeoCode,Value
2016,A,0,C,National_SDG_Report,_L_CM_140501_1,,PT,,20.21
2016,A,0,C,National_SDG_Report,_L_CM_140501_2,,PT,,11.98
2016,A,0,C,National_SDG_Report,_L_CM_140501_3,,PT,,0.22
2016,A,0,C,National_SDG_Report,_L_CM_140501_4,,PT,,1.8
2016,A,0,C,National_SDG_Report,_L_CM_140501_5,,PT,,6.2
