Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,TIME_DETAIL,GeoCode,Value
2015,A,0,C,National_SDG_Report,_L_CM_040501_1,,PT,2015,,134
