Year,Observation status,Unit multiplier,Nature of data points,Source details,SERIES,Reference area,UNIT_MEASURE,GeoCode,Value
2007,Normal value,Units,Country Data,National_SDG_Report,_L_CM_020401_01,,Percent,,20
