Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,TIME_DETAIL,GeoCode,Value
2017,A,0,C,National_SDG_Report,_L_CM_150201_1,,PT,2017,,14.41
