Year,Status de l'observation,Multiplicateur d'unité,NATURE,SOURCE_DETAIL,SERIES,Aire Geographique,UNIT_MEASURE,GeoCode,Value
2017,Valeur Normale,Unité,C,National_SDG_Report,"Surface des zones forestières (Forêts permanentes), en pourcentage de la surface terrestre (%)",,Pour cent,,24.76
2017,Valeur Normale,Unité,C,National_SDG_Report,"Surface des zones forestières (Forêts non permanentes), en pourcentage de la surface terrestre (%)",,Pour cent,,21.49
2017,Valeur Normale,Unité,C,National_SDG_Report,"Surface des zones forestières (Ensemble domaine forestier), en pourcentage de la surface terrestre (%)",,Pour cent,,46.25
