Year,Observation status,Unit multiplier,Nature of data points,Source details,SERIES,Reference area,UNIT_MEASURE,GeoCode,Value
2013,Normal value,Units,Country Data,National_SDG_Report,_L_CM_030902_01,,Percent,,5
