Year,Status de l'observation,Multiplicateur d'unité,NATURE,SOURCE_DETAIL,SERIES,Aire Geographique,UNIT_MEASURE,GeoCode,Value
2013,Valeur Normale,Unité,C,National_SDG_Report,Poids des maladies tropicales négligées (%),,Pour cent,,1.8
