Year,OBS_STATUS,UNIT_MULT,NATURE,SOURCE_DETAIL,SERIES,REF_AREA,UNIT_MEASURE,GeoCode,Value
2014,A,0,C,National_SDG_Report,_L_CM_120402_01,,PT,,64.4
2014,A,0,C,National_SDG_Report,_L_CM_120402_02,,PT,,5.7
2014,A,0,C,National_SDG_Report,_L_CM_120402_03,,PT,,30.0
2014,A,0,C,National_SDG_Report,_L_CM_120402_04,,PT,,22.5
2014,A,0,C,National_SDG_Report,_L_CM_120402_05,,PT,,5.3
