Year,Observation status,Unit multiplier,Nature of data points,Source details,SERIES,Reference area,UNIT_MEASURE,Time period details,GeoCode,Value
2015,Normal value,Units,Country Data,National_SDG_Report,Gross admission ratio in primary school (%),,Percent,2015,,134
